Approach,Climate,Club,Country,Iteration,parameter,Scenario,tag,Forest,Max_Iteration
Realistic_wi_china,Temperate,inside,ghana,3,qxw,Scenario_D,producer,0,5
Idealist,Boreal,inside,southasia,4,qxw,Scenario_D,non-producer,0,5
Realistic_wi_china,Temperate,inside,colombia,3,qoes,Scenario_D,producer,219899.4375,5
Diplomatic,Temperate,outside,latinamer,43,qo,Scenario_D,non-producer,11529.6721496582,49
Diplomatic,Boreal,outside,venezuela,4,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,mozambique,42,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,ivorycoast,2,qxw,Scenario_D,producer,42031.9345092773,49
Diplomatic,Tropical,inside,efta,28,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,russia,40,qo,Scenario_D,non-producer,21086.261932373,49
Diplomatic,Temperate,inside,argentina,35,qxw,Scenario_D,producer,2787.11077213287,49
Diplomatic,Tropical,outside,southasia,1,qoes,Scenario_D,non-producer,4014.28997802734,4
Diplomatic,Boreal,outside,bolivia,30,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,china,32,qxw,Scenario_D,non-producer,25289.4001636505,49
Diplomatic,Boreal,inside,nigeria,14,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,malasya,9,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,venezuela,28,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,brasil,41,qxw,Scenario_D,producer,-3897.31715393066,49
Diplomatic,Temperate,inside,eu27,9,qo,Scenario_D,non-producer,-379507.741210938,49
Diplomatic,Boreal,inside,canada,40,qxw,Scenario_D,non-producer,-41114.1322021484,49
Diplomatic,Boreal,inside,oceania,36,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,inside,oceania,3,qoes,Scenario_D,non-producer,-835.518430709839,4
Diplomatic,Tropical,outside,indonesia,22,qo,Scenario_D,producer,807.036923885345,49
Diplomatic,Temperate,inside,ghana,9,qxw,Scenario_D,producer,0,49
Realistic_wi_china,Tropical,outside,seasia,3,qoes,Scenario_D,non-producer,45960.2705078125,5
Diplomatic,Temperate,outside,india,13,qo,Scenario_D,non-producer,3776.23770141602,49
Diplomatic,Tropical,outside,ssa,15,qxw,Scenario_D,non-producer,168428.587921143,49
Idealist,Boreal,inside,efta,3,qxw,Scenario_D,non-producer,-119.3045129776,5
Diplomatic,Tropical,inside,oceania,28,qo,Scenario_D,non-producer,-885.407073974609,49
Realistic_wo_china,Tropical,outside,bolivia,3,qo,Scenario_D,producer,-2705.98289489746,5
Diplomatic,Temperate,inside,oceania,27,qxw,Scenario_D,non-producer,-4072.95035552979,49
Diplomatic,Temperate,inside,newzealand,47,qxw,Scenario_D,non-producer,-3916.79357910156,49
Diplomatic,Boreal,outside,venezuela,40,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,ssa,46,qxw,Scenario_D,non-producer,178126.422210693,49
Diplomatic,Tropical,outside,malasya,22,qxw,Scenario_D,producer,884.834777832031,49
Realistic_wi_china,Boreal,outside,nigeria,2,qxw,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,indonesia,0,qoes,Scenario_D,producer,0,4
Idealist,Temperate,inside,argentina,2,qxw,Scenario_D,producer,3172.79970932007,5
Idealist,Tropical,outside,mozambique,1,qo,Scenario_D,non-producer,2725.97470092773,6
Diplomatic,Boreal,inside,peru,32,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,russia,4,qo,Scenario_D,non-producer,26773.8564758301,49
Idealist,Temperate,outside,ivorycoast,5,qo,Scenario_D,producer,0,6
Diplomatic,Temperate,outside,argentina,26,qo,Scenario_D,producer,-683.647392272949,49
Diplomatic,Tropical,outside,nigeria,40,qo,Scenario_D,non-producer,27113.6042480469,49
Realistic_wi_china,Temperate,outside,uruguay,0,qoes,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,uruguay,22,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,russia,3,qxw,Scenario_D,non-producer,28595.4977722168,5
Diplomatic,Temperate,outside,peru,13,qo,Scenario_D,producer,11846.520980835,49
Diplomatic,Boreal,outside,southasia,8,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,russia,36,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Boreal,outside,oceania,1,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,brasil,3,qoes,Scenario_D,producer,6166520,4
Diplomatic,Temperate,outside,madagascar,11,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,bolivia,8,qo,Scenario_D,producer,-296221.24609375,49
Diplomatic,Temperate,outside,russia,6,qxw,Scenario_D,non-producer,31219.4978866577,49
Diplomatic,Temperate,outside,mozambique,30,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,latinamer,5,qoes,Scenario_D,non-producer,8374.49208068848,5
Realistic_wi_china,Temperate,outside,mena,4,qxw,Scenario_D,non-producer,31820.4039583206,5
Diplomatic,Boreal,inside,paraguay,19,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,oceania,1,qo,Scenario_D,non-producer,-504.726751327515,49
Diplomatic,Tropical,inside,uk,46,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,outside,ssa,1,qxw,Scenario_D,non-producer,25952.3618927002,5
Diplomatic,Temperate,inside,eu27,45,qo,Scenario_D,non-producer,-437633.834960938,49
Diplomatic,Boreal,outside,eastasia,2,qxw,Scenario_D,non-producer,803.108299255371,49
Realistic_wi_china,Tropical,outside,myanmar,1,qxw,Scenario_D,non-producer,-483.592849731445,5
Diplomatic,Tropical,outside,china,19,qxw,Scenario_D,non-producer,679.862258911133,49
Idealist,Tropical,outside,india,1,qo,Scenario_D,non-producer,-26647.6605834961,6
Idealist,Temperate,inside,newzealand,3,qo,Scenario_D,non-producer,-252.80212020874,6
Diplomatic,Boreal,outside,ssa,0,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,inside,brasil,4,qoes,Scenario_D,producer,0,5
Diplomatic,Tropical,outside,southasia,19,qxw,Scenario_D,non-producer,3703.10357666016,49
Diplomatic,Temperate,outside,eastasia,37,qo,Scenario_D,non-producer,2539.10332870483,49
Diplomatic,Temperate,inside,peru,18,qxw,Scenario_D,producer,12878.692779541,49
Diplomatic,Tropical,inside,ghana,3,qxw,Scenario_D,producer,55177.6342468262,49
Realistic_wi_china,Boreal,inside,uruguay,4,qo,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,china,37,qxw,Scenario_D,non-producer,1656.79368972778,49
Diplomatic,Temperate,outside,nigeria,20,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,ivorycoast,2,qoes,Scenario_D,producer,0,4
Diplomatic,Temperate,inside,peru,28,qxw,Scenario_D,producer,13045.7759246826,49
Diplomatic,Boreal,outside,paraguay,5,qxw,Scenario_D,producer,0,49
Realistic_wo_china,Temperate,inside,uk,3,qxw,Scenario_D,non-producer,-5450.75671386719,5
Diplomatic,Temperate,outside,nigeria,37,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,paraguay,20,qxw,Scenario_D,producer,7.6069393157959,49
Diplomatic,Temperate,outside,mena,47,qo,Scenario_D,non-producer,16855.6407709122,49
Diplomatic,Tropical,inside,us,15,qo,Scenario_D,non-producer,0,49
Idealist,Tropical,inside,korea,2,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Boreal,outside,oceania,0,qoes,Scenario_D,non-producer,0,4
Diplomatic,Tropical,inside,newzealand,40,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,latinamer,39,qxw,Scenario_D,non-producer,63897.254486084,49
Idealist,Boreal,inside,latinamer,4,qxw,Scenario_D,non-producer,-271.797817230225,5
Diplomatic,Boreal,outside,mena,10,qxw,Scenario_D,non-producer,30.406192779541,49
Diplomatic,Tropical,inside,ghana,47,qxw,Scenario_D,producer,55035.5574035645,49
Diplomatic,Boreal,outside,latinamer,29,qo,Scenario_D,non-producer,3228.25818634033,49
Diplomatic,Temperate,inside,uk,47,qo,Scenario_D,non-producer,-6153.82978057861,49
Diplomatic,Boreal,inside,korea,18,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,brasil,3,qxw,Scenario_D,producer,429.043579101563,49
Realistic_wo_china,Tropical,outside,paraguay,3,qxw,Scenario_D,producer,-315.201751708984,5
Realistic_wi_china,Boreal,outside,colombia,4,qo,Scenario_D,producer,0,5
Realistic_wi_china,Tropical,outside,southasia,3,qoes,Scenario_D,non-producer,7605.38446044922,5
Diplomatic,Tropical,outside,mozambique,0,qxw,Scenario_D,non-producer,-15.5355550050735,49
Diplomatic,Temperate,outside,angdrc,30,qxw,Scenario_D,producer,1239.60876464844,49
Realistic_wi_china,Temperate,outside,southasia,0,qoes,Scenario_D,non-producer,78.2996904589236,5
Diplomatic,Boreal,outside,china,37,qo,Scenario_D,non-producer,1717.60102462769,49
Diplomatic,Temperate,outside,ssa,17,qxw,Scenario_D,non-producer,18255.0055656433,49
Diplomatic,Temperate,inside,ivorycoast,3,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,china,44,qxw,Scenario_D,non-producer,517.8271484375,49
Idealist,Temperate,inside,southasia,5,qo,Scenario_D,non-producer,-3113.88369882107,6
Diplomatic,Boreal,outside,brasil,40,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,restofworld,5,qo,Scenario_D,non-producer,17611.2586612701,49
Realistic_wo_china,Temperate,outside,myanmar,4,qxw,Scenario_D,non-producer,411.440773010254,5
Diplomatic,Boreal,outside,colombia,44,qo,Scenario_D,producer,0,49
Realistic_wo_china,Tropical,outside,india,5,qo,Scenario_D,non-producer,34177.9045410156,5
Diplomatic,Boreal,outside,bolivia,47,qo,Scenario_D,producer,0,49
Idealist,Boreal,outside,peru,1,qo,Scenario_D,producer,0,6
Realistic_wi_china,Tropical,inside,mexico,4,qo,Scenario_D,non-producer,-9569.22216796875,5
Diplomatic,Tropical,outside,madagascar,43,qxw,Scenario_D,non-producer,26239.960144043,49
Realistic_wo_china,Temperate,outside,paraguay,0,qoes,Scenario_D,producer,5.71216011047363,4
Realistic_wo_china,Boreal,outside,mozambique,1,qo,Scenario_D,non-producer,0,5
Realistic_wi_china,Temperate,outside,indonesia,2,qoes,Scenario_D,producer,0,5
Diplomatic,Temperate,outside,venezuela,24,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,newzealand,10,qo,Scenario_D,non-producer,-4829.8466796875,49
Realistic_wi_china,Boreal,inside,china,1,qo,Scenario_D,non-producer,1324.13362884521,5
Diplomatic,Tropical,outside,ssa,21,qxw,Scenario_D,non-producer,168428.587921143,49
Diplomatic,Temperate,inside,uk,17,qxw,Scenario_D,non-producer,-5378.7654800415,49
Realistic_wo_china,Temperate,outside,efta,0,qoes,Scenario_D,non-producer,147.140213012695,4
Diplomatic,Temperate,outside,angdrc,30,qo,Scenario_D,producer,1732.28826904297,49
Diplomatic,Boreal,inside,efta,33,qxw,Scenario_D,non-producer,-914.806579589844,49
Realistic_wi_china,Temperate,outside,brasil,1,qxw,Scenario_D,producer,-7127.408203125,5
Diplomatic,Tropical,outside,angdrc,42,qxw,Scenario_D,producer,10504.4065551758,49
Realistic_wi_china,Tropical,outside,mexico,1,qo,Scenario_D,non-producer,-2387.00114440918,5
Idealist,Temperate,inside,india,4,qo,Scenario_D,non-producer,-4106.59777832031,6
Realistic_wi_china,Tropical,outside,mena,4,qoes,Scenario_D,non-producer,0,5
Realistic_wo_china,Tropical,inside,efta,2,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,eastasia,48,qo,Scenario_D,non-producer,322.005920410156,49
Diplomatic,Tropical,outside,nigeria,33,qxw,Scenario_D,non-producer,29408.6258544922,49
Diplomatic,Tropical,outside,newzealand,0,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,seasia,45,qxw,Scenario_D,non-producer,27861.5874023438,49
Diplomatic,Temperate,outside,peru,28,qo,Scenario_D,producer,11889.2625427246,49
Diplomatic,Temperate,outside,ssa,38,qxw,Scenario_D,non-producer,18255.0055656433,49
Diplomatic,Boreal,inside,peru,4,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,eu27,43,qo,Scenario_D,non-producer,-475141.846679688,49
Diplomatic,Tropical,outside,restofworld,24,qo,Scenario_D,non-producer,0,49
Realistic_wo_china,Temperate,outside,restofworld,4,qxw,Scenario_D,non-producer,63082.4186820984,5
Diplomatic,Temperate,outside,eastasia,43,qxw,Scenario_D,non-producer,8399.48287963867,49
Idealist,Tropical,inside,uk,0,qo,Scenario_D,non-producer,0,6
Diplomatic,Boreal,outside,seasia,34,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,japan,44,qo,Scenario_D,non-producer,-9534.93029785156,49
Diplomatic,Temperate,outside,russia,19,qxw,Scenario_D,non-producer,26945.767364502,49
Diplomatic,Temperate,outside,bolivia,9,qo,Scenario_D,producer,-4400.02265930176,49
Diplomatic,Tropical,outside,myanmar,4,qo,Scenario_D,non-producer,828.166168212891,49
Diplomatic,Temperate,inside,colombia,31,qo,Scenario_D,producer,-357.162010192871,49
Diplomatic,Tropical,inside,newzealand,49,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Boreal,outside,nigeria,2,qoes,Scenario_D,non-producer,0,5
Diplomatic,Boreal,outside,indonesia,37,qxw,Scenario_D,producer,0,49
Diplomatic,Temperate,inside,efta,36,qxw,Scenario_D,non-producer,-555.307739257813,49
Diplomatic,Temperate,inside,nigeria,46,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,myanmar,8,qo,Scenario_D,non-producer,2287.26733398438,49
Realistic_wo_china,Temperate,outside,us,0,qoes,Scenario_D,non-producer,6553.68390274048,4
Realistic_wo_china,Boreal,outside,russia,3,qoes,Scenario_D,non-producer,24999.5049743652,4
Realistic_wi_china,Tropical,outside,bolivia,4,qoes,Scenario_D,producer,-18814.1965332031,5
Diplomatic,Boreal,inside,ghana,47,qxw,Scenario_D,producer,0,49
Diplomatic,Tropical,outside,latinamer,18,qo,Scenario_D,non-producer,59115.1310424805,49
Diplomatic,Temperate,outside,malasya,12,qo,Scenario_D,producer,0,49
Realistic_wi_china,Boreal,outside,eastasia,3,qo,Scenario_D,non-producer,874.466152191162,5
Diplomatic,Boreal,outside,peru,33,qo,Scenario_D,producer,0,49
Diplomatic,Tropical,inside,peru,31,qxw,Scenario_D,producer,9292.4030456543,49
Realistic_wo_china,Boreal,inside,efta,4,qxw,Scenario_D,non-producer,-949.873329162598,5
Idealist,Boreal,inside,uk,0,qxw,Scenario_D,non-producer,26.9133731126785,5
Diplomatic,Temperate,inside,eu27,19,qo,Scenario_D,non-producer,-476794.680664063,49
Diplomatic,Tropical,inside,peru,3,qxw,Scenario_D,producer,9252.55920410156,49
Diplomatic,Tropical,outside,angdrc,32,qo,Scenario_D,producer,9092.04077148438,49
Realistic_wo_china,Boreal,outside,ssa,5,qxw,Scenario_D,non-producer,0,5
Realistic_wo_china,Temperate,inside,uk,0,qo,Scenario_D,non-producer,-269.305310249329,5
Diplomatic,Tropical,inside,japan,26,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,us,7,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,argentina,24,qo,Scenario_D,producer,-14341.0690765381,49
Diplomatic,Temperate,outside,restofworld,3,qo,Scenario_D,non-producer,61874.4740638733,49
Diplomatic,Tropical,outside,myanmar,44,qxw,Scenario_D,non-producer,1437.91458129883,49
Diplomatic,Tropical,outside,myanmar,22,qo,Scenario_D,non-producer,2658.07989501953,49
Diplomatic,Boreal,outside,russia,28,qo,Scenario_D,non-producer,26374.8491210938,49
Diplomatic,Temperate,outside,russia,31,qxw,Scenario_D,non-producer,26945.767364502,49
Realistic_wi_china,Tropical,outside,restofworld,0,qoes,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,newzealand,43,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,madagascar,43,qo,Scenario_D,non-producer,23974.788269043,49
Diplomatic,Temperate,inside,mexico,34,qxw,Scenario_D,non-producer,-1086.25412750244,49
Realistic_wo_china,Boreal,outside,angdrc,3,qoes,Scenario_D,producer,0,4
Diplomatic,Boreal,inside,uk,37,qxw,Scenario_D,non-producer,-31.7261962890625,49
Realistic_wo_china,Boreal,outside,ghana,2,qo,Scenario_D,producer,0,5
Realistic_wi_china,Boreal,inside,mexico,4,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,outside,southasia,11,qo,Scenario_D,non-producer,3975.4753112793,49
Diplomatic,Tropical,outside,malasya,16,qxw,Scenario_D,producer,884.834777832031,49
Diplomatic,Boreal,outside,nigeria,30,qxw,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,india,24,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,nigeria,39,qo,Scenario_D,non-producer,27800.8757324219,49
Realistic_wi_china,Boreal,outside,paraguay,2,qoes,Scenario_D,producer,0,5
Diplomatic,Boreal,outside,restofworld,19,qxw,Scenario_D,non-producer,1934.71780204773,49
Diplomatic,Tropical,outside,malasya,2,qo,Scenario_D,producer,-1813.54052734375,49
Diplomatic,Tropical,outside,ssa,38,qxw,Scenario_D,non-producer,159808.858398438,49
Diplomatic,Tropical,inside,korea,40,qo,Scenario_D,non-producer,0,49
Idealist,Boreal,inside,russia,5,qxw,Scenario_D,non-producer,1053.04369354248,5
Realistic_wi_china,Boreal,outside,brasil,0,qo,Scenario_D,producer,0,5
Idealist,Boreal,outside,indonesia,0,qo,Scenario_D,producer,0,6
Realistic_wi_china,Tropical,inside,china,2,qoes,Scenario_D,non-producer,-1052.72665405273,5
Diplomatic,Boreal,outside,angdrc,29,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,venezuela,34,qxw,Scenario_D,non-producer,0,49
Realistic_wo_china,Tropical,inside,us,2,qxw,Scenario_D,non-producer,0,5
Realistic_wi_china,Tropical,inside,newzealand,2,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,oceania,28,qxw,Scenario_D,non-producer,-732.577377319336,49
Diplomatic,Temperate,inside,eu27,10,qxw,Scenario_D,non-producer,-393909.026367188,49
Diplomatic,Tropical,outside,china,7,qo,Scenario_D,non-producer,944.892059326172,49
Diplomatic,Temperate,outside,russia,42,qo,Scenario_D,non-producer,25566.8984985352,49
Diplomatic,Temperate,outside,argentina,46,qo,Scenario_D,producer,1916.82394790649,49
Diplomatic,Tropical,outside,russia,4,qoes,Scenario_D,non-producer,0,4
Diplomatic,Temperate,outside,eastasia,13,qxw,Scenario_D,non-producer,8399.48287963867,49
Diplomatic,Temperate,outside,china,12,qo,Scenario_D,non-producer,43163.9819936752,49
Diplomatic,Boreal,outside,myanmar,17,qo,Scenario_D,non-producer,0,49
Diplomatic,Boreal,outside,madagascar,45,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,malasya,39,qo,Scenario_D,producer,-1378.65417480469,49
Realistic_wi_china,Tropical,inside,uruguay,4,qoes,Scenario_D,non-producer,0,5
Realistic_wo_china,Boreal,inside,colombia,5,qxw,Scenario_D,producer,0,5
Diplomatic,Temperate,outside,paraguay,5,qxw,Scenario_D,producer,17.3435134887695,49
Realistic_wi_china,Boreal,outside,india,5,qo,Scenario_D,non-producer,0,5
Diplomatic,Temperate,outside,mozambique,48,qxw,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,china,29,qo,Scenario_D,non-producer,46314.9000806808,49
Diplomatic,Boreal,outside,us,0,qxw,Scenario_D,non-producer,-68.4087111800909,49
Diplomatic,Tropical,inside,japan,42,qo,Scenario_D,non-producer,0,49
Realistic_wi_china,Tropical,outside,russia,0,qxw,Scenario_D,non-producer,0,5
Diplomatic,Tropical,inside,korea,49,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,inside,brasil,18,qo,Scenario_D,producer,-1324.99780273438,49
Diplomatic,Tropical,inside,peru,16,qxw,Scenario_D,producer,9292.4030456543,49
Diplomatic,Boreal,inside,newzealand,16,qxw,Scenario_D,non-producer,-17.8759212493896,49
Diplomatic,Boreal,outside,malasya,45,qo,Scenario_D,producer,0,49
Diplomatic,Temperate,outside,latinamer,38,qo,Scenario_D,non-producer,14807.2432861328,49
Realistic_wi_china,Temperate,inside,eu27,3,qxw,Scenario_D,non-producer,-372838.48828125,5
Diplomatic,Boreal,outside,southasia,2,qo,Scenario_D,non-producer,0,49
Diplomatic,Temperate,outside,venezuela,29,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,madagascar,6,qxw,Scenario_D,non-producer,25215.1408691406,49
Diplomatic,Temperate,outside,colombia,10,qo,Scenario_D,producer,-11114.4886474609,49
Diplomatic,Boreal,outside,mena,13,qo,Scenario_D,non-producer,33.4247250556946,49
Diplomatic,Temperate,inside,peru,23,qo,Scenario_D,producer,9830.15739440918,49
Realistic_wo_china,Temperate,outside,colombia,2,qo,Scenario_D,producer,-242.311024188995,5
Diplomatic,Tropical,outside,seasia,23,qo,Scenario_D,non-producer,17804.1743164063,49
Realistic_wo_china,Tropical,outside,mozambique,3,qoes,Scenario_D,non-producer,4706.47039794922,4
Diplomatic,Boreal,inside,korea,16,qxw,Scenario_D,non-producer,0,49
Diplomatic,Tropical,inside,efta,46,qo,Scenario_D,non-producer,0,49
Diplomatic,Tropical,outside,myanmar,33,qxw,Scenario_D,non-producer,2895.86968994141,49
Diplomatic,Boreal,outside,paraguay,16,qxw,Scenario_D,producer,0,49
Idealist,Temperate,inside,uk,3,qxw,Scenario_D,non-producer,-1080.23718261719,5
Realistic_wi_china,Boreal,inside,mexico,2,qo,Scenario_D,non-producer,0,5
Idealist,Temperate,inside,newzealand,3,qxw,Scenario_D,non-producer,-381.445465087891,5
Diplomatic,Boreal,outside,indonesia,31,qo,Scenario_D,producer,0,49
Diplomatic,Boreal,outside,ssa,31,qxw,Scenario_D,non-producer,0,49
